,dier,Sc,lmh,SpAc,stimulus,stimulus_recoded_01,resp,correct,rt,subj_idx,CE,SC,CE_c,SC_c,CE_squared,SC_squared
21150,D,3,high,Sp,1,1,1,1,0.204,ppn8,1.282093329,1.1658455459,0.1881167495,0.2417712634,0.0353879115,0.0584533438
21151,nD,3,high,Sp,2,0,0,1,0.429,ppn8,1.1939282851,1.2477712871,0.0999517056,0.3236970046,0.0099903435,0.1047797508
21152,D,3,high,Sp,1,1,0,0,0.063,ppn8,0.9265883873,1.1945809607,-0.1673881922,0.2705066782,0.0280188069,0.0731738629
21153,nD,3,high,Sp,2,0,0,1,0.261,ppn8,1.4060295743,1.1007477191,0.3120529948,0.1766734366,0.0973770716,0.0312135032
21154,D,3,high,Sp,1,1,0,0,0.229,ppn8,1.2596790902,1.1662052783,0.1657025107,0.2421309958,0.0274573221,0.0586274191
21155,D,3,high,Sp,1,1,0,0,0.38,ppn8,1.1357704137,1.1764475641,0.0417938342,0.2523732816,0.0017467246,0.0636922733
21156,D,3,high,Sp,1,1,1,1,0.043,ppn8,1.4559823031,1.2724546574,0.3620057236,0.3483803749,0.1310481439,0.1213688856
21157,nD,3,high,Sp,2,0,0,1,0.206,ppn8,0.9826249096,1.1155641581,-0.1113516699,0.1914898756,0.0123991944,0.0366683724
21158,D,3,high,Sp,1,1,0,0,0.185,ppn8,1.1499556808,1.148229784,0.0559791013,0.2241555015,0.0031336598,0.0502456888
21159,nD,3,high,Sp,2,0,0,1,0.233,ppn8,1.3085166498,1.3597892381,0.2145400703,0.4357149556,0.0460274418,0.1898475225
21160,D,3,high,Sp,1,1,0,0,0.18,ppn8,1.3517333051,1.1001028076,0.2577567256,0.1760285251,0.0664385296,0.0309860416
21161,nD,3,high,Sp,2,0,0,1,0.393,ppn8,1.5460362209,1.1282021,0.4520596414,0.2041278175,0.2043579194,0.0416681659
21162,nD,3,high,Sp,2,0,0,1,0.249,ppn8,1.3731844808,1.1104228263,0.2792079013,0.1863485438,0.0779570522,0.0347257798
21163,D,3,high,Sp,1,1,0,0,0.389,ppn8,1.2475958051,1.203489913,0.1536192256,0.2794156305,0.0235988665,0.0780730946
21164,D,3,high,Sp,1,1,0,0,0.455,ppn8,1.4067642726,1.2573935981,0.3127876931,0.3333193156,0.097836141,0.1111017661
21165,D,3,high,Sp,1,1,0,0,0.26,ppn8,1.429072771,1.047467855,0.3350961915,0.1233935725,0.1122894576,0.0152259737
21166,D,3,high,Sp,1,1,0,0,0.177,ppn8,1.1786323565,1.2645739531,0.084655777,0.3404996706,0.0071666006,0.1159400257
21167,nD,3,high,Sp,2,0,0,1,0.234,ppn8,0.8269633868,1.1306866484,-0.2670131927,0.2066123659,0.0712960451,0.0426886697
21168,nD,3,high,Sp,2,0,1,0,0.18,ppn8,1.2181914916,1.1634943849,0.1242149121,0.2394201024,0.0154293444,0.0573219854
21169,D,3,high,Sp,1,1,1,1,0.081,ppn8,0.8806490331,1.0744539081,-0.2133275464,0.1503796256,0.045508642,0.0226140318
21170,nD,3,high,Sp,2,0,0,1,0.188,ppn8,1.168793637,1.0826010285,0.0748170575,0.158526746,0.0055975921,0.0251307292
21171,D,3,high,Sp,1,1,0,0,0.158,ppn8,1.0583097484,1.1534689746,-0.0356668311,0.2293946921,0.0012721228,0.0526219248
21172,D,3,high,Sp,1,1,1,1,0.228,ppn8,0.9949637047,1.1146728996,-0.0990128748,0.1905986171,0.0098035494,0.0363278328
21173,D,3,high,Sp,1,1,0,0,0.428,ppn8,1.1880771412,1.1458648389,0.0941005617,0.2217905564,0.0088549157,0.0491910509
21174,nD,3,high,Sp,2,0,0,1,0.182,ppn8,1.0808328466,1.1432977359,-0.0131437329,0.2192234534,0.0001727577,0.0480589225
21175,D,3,high,Sp,1,1,1,1,0.438,ppn8,1.5383657666,1.1392526381,0.4443891871,0.2151783556,0.1974817496,0.0463017247
21176,D,3,high,Sp,1,1,0,0,0.248,ppn8,1.6046862183,1.3899316824,0.5107096388,0.4658573999,0.2608243352,0.217023117
21177,nD,3,high,Sp,2,0,0,1,0.391,ppn8,1.4878347435,1.1969780644,0.393858164,0.2729037819,0.1551242534,0.0744764742
21178,D,3,high,Sp,1,1,0,0,0.394,ppn8,0.8776499007,1.1862231212,-0.2163266788,0.2621488387,0.0467972319,0.0687220136
21179,D,3,high,Sp,1,1,0,0,0.284,ppn8,1.2043653363,1.1553865099,0.1103887568,0.2313122274,0.0121856776,0.0535053465
21180,nD,3,high,Sp,2,0,0,1,0.2,ppn8,1.3528711741,1.1424734835,0.2588945946,0.218399201,0.0670264111,0.047698211
21181,nD,3,high,Sp,2,0,0,1,0.181,ppn8,1.2489397155,1.116794619,0.154963136,0.1927203365,0.0240135735,0.0371411281
21182,nD,3,high,Sp,2,0,0,1,0.144,ppn8,1.434637753,1.069068868,0.3406611735,0.1449945855,0.1160500352,0.0210234298
21183,D,3,high,Sp,1,1,0,0,0.167,ppn8,1.4768138728,1.1911075789,0.3828372933,0.2670332964,0.1465643932,0.0713067814
21184,D,3,high,Sp,1,1,0,0,0.166,ppn8,1.2005279208,1.1702782941,0.1065513413,0.2462040116,0.0113531883,0.0606164153
21185,nD,3,high,Sp,2,0,0,1,0.293,ppn8,1.0554283792,1.1951044097,-0.0385482003,0.2710301272,0.0014859637,0.0734573298
21186,nD,3,high,Sp,2,0,0,1,0.614,ppn8,1.0448292665,1.1548622973,-0.049147313,0.2307880148,0.0024154584,0.0532631078
21187,D,3,high,Sp,1,1,1,1,0.533,ppn8,1.0908326584,1.1221365692,-0.0031439211,0.1980622867,9.88423969126E-06,0.0392286694
21188,nD,3,high,Sp,2,0,0,1,0.294,ppn8,1.4622278337,1.1902600176,0.3682512542,0.2661857351,0.1356089862,0.0708548456
21189,nD,3,high,Sp,2,0,0,1,0.396,ppn8,1.1839887151,1.1557283601,0.0900121356,0.2316540776,0.0081021846,0.0536636117
21190,nD,3,high,Sp,2,0,0,1,0.21,ppn8,1.1941482161,1.1704026771,0.1001716366,0.2463283946,0.0100343568,0.060677678
21191,D,3,high,Sp,1,1,0,0,0.184,ppn8,0.7674558535,1.1123274897,-0.326520726,0.1882532072,0.1066157845,0.03543927
21192,D,3,high,Sp,1,1,0,0,0.016,ppn8,1.2102578061,1.2175660048,0.1162812266,0.2934917223,0.0135213237,0.086137391
21193,nD,3,high,Sp,2,0,0,1,0.351,ppn8,1.3013907706,1.1525341358,0.2074141911,0.2284598533,0.0430206467,0.0521939046
21194,D,3,high,Sp,1,1,0,0,0.272,ppn8,0.915469322,1.1301318552,-0.1785072575,0.2060575727,0.031864841,0.0424597233
21195,nD,3,high,Sp,2,0,1,0,0.336,ppn8,1.2731546458,1.1290316056,0.1791780663,0.2049573231,0.0321047795,0.0420075043
21196,nD,3,high,Sp,2,0,0,1,0.122,ppn8,0.9002374742,1.2431849615,-0.1937391053,0.319110679,0.0375348409,0.1018316254
21197,D,3,high,Sp,1,1,0,0,0.145,ppn8,0.9141526328,1.0835155508,-0.1798239467,0.1594412683,0.0323366518,0.025421518
21198,D,3,high,Sp,1,1,1,1,0.262,ppn8,1.4615869997,1.140036977,0.3676104202,0.2159626945,0.1351374211,0.0466398854
21199,nD,3,high,Sp,2,0,0,1,0.208,ppn8,1.1208808348,1.330164903,0.0269042553,0.4060906205,0.000723839,0.164909592
21200,nD,3,high,Sp,2,0,0,1,0.467,ppn8,0.8828653522,1.0729152724,-0.2111112273,0.1488409899,0.0445679503,0.0221536403
21201,nD,3,high,Sp,2,0,0,1,0.23,ppn8,1.0473353522,1.2302305129,-0.0466412273,0.3061562304,0.0021754041,0.0937316374
21202,D,3,high,Sp,1,1,1,1,0.266,ppn8,1.3956479818,1.0983335284,0.3016714023,0.1742592459,0.091005635,0.0303662848
21203,nD,3,high,Sp,2,0,0,1,0.349,ppn8,0.7113419164,1.0506937073,-0.3826346631,0.1266194248,0.1464092854,0.0160324787
21204,D,3,high,Sp,1,1,0,0,0.225,ppn8,1.025094395,1.2613511894,-0.0688821845,0.3372769069,0.0047447553,0.1137557119
21205,D,3,high,Sp,1,1,0,0,0.267,ppn8,0.8906350735,1.1058985495,-0.203341506,0.181824267,0.041347768,0.0330600641
21206,D,3,high,Sp,1,1,0,0,0.315,ppn8,0.6810591458,1.0500654816,-0.4129174337,0.1259911991,0.170500807,0.0158737822
21207,D,1,low,Ac,1,1,1,1,0.441,ppn8,0.7281264303,0.6074415077,-0.3658501492,-0.3166327748,0.1338463316,0.1002563141
21208,D,1,low,Ac,1,1,1,1,0.523,ppn8,0.763638594,0.7316453989,-0.3303379855,-0.1924288836,0.1091231846,0.0370288753
21209,nD,1,low,Ac,2,0,0,1,0.579,ppn8,0.7184352025,0.9598363366,-0.375541377,0.0357620541,0.1410313258,0.0012789245
21210,D,1,low,Ac,1,1,1,1,0.588,ppn8,1.3133812489,0.7845237612,0.2194046694,-0.1395505213,0.048138409,0.019474348
21211,D,1,low,Ac,1,1,1,1,0.762,ppn8,1.187078365,0.6275507617,0.0931017855,-0.2965235208,0.0086679425,0.0879261984
21212,nD,1,low,Ac,2,0,0,1,0.674,ppn8,0.9281197575,0.6129869782,-0.165856822,-0.3110873043,0.0275084854,0.0967753109
21213,D,1,low,Ac,1,1,1,1,0.783,ppn8,0.7775702496,0.671006858,-0.3164063299,-0.2530674245,0.1001129656,0.0640431214
21214,nD,1,low,Ac,2,0,0,1,0.617,ppn8,0.9661428138,0.7898328246,-0.1278337657,-0.1342414579,0.0163414716,0.018020769
21215,nD,1,low,Ac,2,0,0,1,0.655,ppn8,1.3691083436,0.6740498739,0.2751317641,-0.2500244086,0.0756974876,0.0625122049
21216,nD,1,low,Ac,2,0,0,1,1.051,ppn8,0.732469993,0.6392180919,-0.3615065865,-0.2848561906,0.1306870121,0.0811430493
21217,nD,1,low,Ac,2,0,0,1,0.787,ppn8,0.8801888226,0.8208411396,-0.2137877569,-0.1032331429,0.045705205,0.0106570818
21218,nD,1,low,Ac,2,0,0,1,0.853,ppn8,0.8120627883,0.7515573293,-0.2819137912,-0.1725169532,0.0794753857,0.0297620992
21219,D,1,low,Ac,1,1,1,1,0.651,ppn8,0.8009228268,0.7957754586,-0.2930537527,-0.1282988239,0.085880502,0.0164605882
21220,D,1,low,Ac,1,1,1,1,0.834,ppn8,1.1410669954,0.780212258,0.0470904159,-0.1438620245,0.0022175073,0.0206962821
21221,D,1,low,Ac,1,1,1,1,0.892,ppn8,1.5028614703,0.7996342591,0.4088848908,-0.1244400234,0.1671868539,0.0154853194
21222,nD,1,low,Ac,2,0,0,1,0.734,ppn8,0.9086436171,0.6220537671,-0.1853329624,-0.3020205154,0.0343483069,0.0912163917
21223,nD,1,low,Ac,2,0,0,1,1.059,ppn8,1.4184134198,0.5578591487,0.3244368403,-0.3662151338,0.1052592634,0.1341135242
21224,nD,1,low,Ac,2,0,0,1,1.375,ppn8,1.310392053,0.753932451,0.2164154735,-0.1701418315,0.0468356572,0.0289482428
21225,D,1,low,Ac,1,1,1,1,1.022,ppn8,1.29544126,0.7482758605,0.2014646805,-0.175798422,0.0405880175,0.0309050852
21226,D,1,low,Ac,1,1,1,1,0.697,ppn8,1.230097748,0.7127281844,0.1361211685,-0.2113460981,0.0185289725,0.0446671732
21227,nD,1,low,Ac,2,0,0,1,0.779,ppn8,0.8192881402,0.569541507,-0.2746884393,-0.3545327755,0.0754537387,0.1256934889
21228,nD,1,low,Ac,2,0,0,1,0.642,ppn8,1.2727303252,0.7835243613,0.1787537457,-0.1405499212,0.0319529016,0.0197542804
21229,nD,1,low,Ac,2,0,0,1,0.685,ppn8,0.9721127736,0.6958295076,-0.1218638059,-0.2282447749,0.0148507872,0.0520956773
21230,D,1,low,Ac,1,1,1,1,0.451,ppn8,0.7081129893,0.7765681783,-0.3858635902,-0.1475061042,0.1488907102,0.0217580508
21231,D,1,low,Ac,1,1,1,1,0.631,ppn8,0.806633281,0.5149226259,-0.2873432985,-0.4091516566,0.0825661712,0.1674050781
21232,D,1,low,Ac,1,1,1,1,1.483,ppn8,1.0984579776,0.7687065363,0.0044813981,-0.1553677462,2.0082929204E-05,0.0241391366
21233,nD,1,low,Ac,2,0,0,1,0.819,ppn8,0.7942187425,0.7936617141,-0.299757837,-0.1304125684,0.0898547608,0.017007438
21234,D,1,low,Ac,1,1,1,1,0.681,ppn8,0.9718376569,0.7108005906,-0.1221389226,-0.2132736919,0.0149179164,0.0454856677
21235,D,1,low,Ac,1,1,1,1,0.743,ppn8,1.0090112395,0.6105956138,-0.08496534,-0.3134786687,0.007219109,0.0982688757
21236,nD,1,low,Ac,2,0,0,1,0.515,ppn8,0.7810408896,0.6810778095,-0.3129356899,-0.242996473,0.097928746,0.0590472859
21237,nD,1,low,Ac,2,0,0,1,0.575,ppn8,1.0033183893,0.757340505,-0.0906581902,-0.1667337775,0.0082189074,0.0278001526
21238,D,1,low,Ac,1,1,1,1,0.603,ppn8,0.8840372436,0.7562089258,-0.2099393359,-0.1678653567,0.0440745247,0.028178778
21239,nD,1,low,Ac,2,0,1,0,1.013,ppn8,0.8676646399,0.5981585599,-0.2263119396,-0.3259157226,0.051217094,0.1062210583
21240,D,1,low,Ac,1,1,1,1,0.496,ppn8,0.8942378295,0.6416097448,-0.19973875,-0.2824645377,0.0398955682,0.0797862151
21241,D,1,low,Ac,1,1,1,1,0.563,ppn8,0.9594634801,0.6610913239,-0.1345130994,-0.2629829586,0.0180937739,0.0691600365
21242,D,1,low,Ac,1,1,1,1,0.413,ppn8,1.3047333961,0.7733349689,0.2107568166,-0.1507393136,0.0444184358,0.0227223407
21243,nD,1,low,Ac,2,0,0,1,0.594,ppn8,0.7603181174,0.6140930576,-0.3336584621,-0.3099812249,0.1113279693,0.0960883598
21244,D,1,low,Ac,1,1,1,1,0.553,ppn8,0.760169649,0.7714441786,-0.3338069305,-0.1526301039,0.1114270668,0.0232959486
21245,nD,1,low,Ac,2,0,0,1,0.54,ppn8,0.9560342015,0.71725609,-0.137942378,-0.2068181925,0.0190280996,0.0427737648
21246,nD,1,low,Ac,2,0,0,1,0.51,ppn8,1.1798384459,0.7614729787,0.0858618664,-0.1626013038,0.0073722601,0.026439184
21247,D,1,low,Ac,1,1,1,1,0.439,ppn8,0.6752859888,0.7211428918,-0.4186905907,-0.2029313907,0.1753018107,0.0411811493
21248,D,1,low,Ac,1,1,1,1,0.555,ppn8,0.8603057709,0.7264443332,-0.2336708086,-0.1976299493,0.0546020468,0.0390575969
21249,D,1,low,Ac,1,1,1,1,0.497,ppn8,1.1401153943,0.6251656432,0.0461388148,-0.2989086393,0.0021287902,0.0893463747
21250,nD,1,low,Ac,2,0,0,1,0.747,ppn8,0.9883110768,0.740666519,-0.1056655027,-0.1834077635,0.0111651985,0.0336384077
21251,nD,1,low,Ac,2,0,0,1,0.504,ppn8,0.9684849677,0.5499287799,-0.1254916118,-0.3741455026,0.0157481446,0.1399848571
21252,D,1,low,Ac,1,1,1,1,0.53,ppn8,0.7744186315,0.6212613905,-0.319557948,-0.302812892,0.1021172821,0.0916956476
21253,nD,1,low,Ac,2,0,0,1,0.446,ppn8,0.7724494172,0.6974586093,-0.3215271623,-0.2266156732,0.1033797161,0.0513546634
21254,nD,1,low,Ac,2,0,0,1,0.427,ppn8,1.0991948755,0.5841725044,0.005218296,-0.3399017781,2.72306134619E-05,0.1155332188
21255,nD,1,low,Ac,2,0,0,1,0.45,ppn8,0.8049535997,0.732539935,-0.2890229798,-0.1915343475,0.0835342828,0.0366854063
21256,D,1,low,Ac,1,1,1,1,0.836,ppn8,0.9808601381,0.7600818863,-0.1131164414,-0.1639923962,0.0127953293,0.026893506
21257,D,1,low,Ac,1,1,1,1,0.574,ppn8,1.553749511,0.7958030489,0.4597729315,-0.1282712336,0.2113911486,0.0164535094
21258,nD,1,low,Ac,2,0,0,1,0.597,ppn8,0.9229900807,0.7138450461,-0.1709864988,-0.2102292364,0.0292363828,0.0441963318
21259,D,1,low,Ac,1,1,1,1,0.526,ppn8,0.7571605826,0.7069064236,-0.3368159969,-0.2171678589,0.1134450157,0.047161879
21260,nD,1,low,Ac,2,0,0,1,0.434,ppn8,0.8200828935,0.6612331237,-0.273893686,-0.2628411588,0.0750177512,0.0690854748
21261,nD,1,low,Ac,2,0,1,0,1.063,ppn8,1.0356686411,0.7930452146,-0.0583079384,-0.1310290679,0.0033998157,0.0171686166
21262,D,1,low,Ac,1,1,1,1,0.438,ppn8,0.8522020498,0.7783624172,-0.2417745297,-0.1457118653,0.0584549232,0.0212319477
21263,D,1,low,Ac,1,1,1,1,0.39,ppn8,1.0270478491,0.7648824861,-0.0669287304,-0.1591917964,0.0044794549,0.0253420281
21264,nD,1,low,Ac,2,0,0,1,0.502,ppn8,0.8657386653,0.7322225011,-0.2282379142,-0.1918517814,0.0520925455,0.036807106
21265,D,1,low,Ac,1,1,1,1,0.656,ppn8,0.8828564277,0.6645055914,-0.2111201518,-0.2595686911,0.0445717185,0.0673759054
21266,nD,1,low,Ac,2,0,0,1,0.781,ppn8,0.834126649,0.7888666603,-0.2598499305,-0.1352076222,0.0675219864,0.0182811011
21267,nD,1,low,Ac,2,0,0,1,0.593,ppn8,1.3166702769,0.7252082337,0.2226936974,-0.1988660488,0.0495924829,0.0395477054
21268,nD,1,low,Ac,2,0,0,1,0.458,ppn8,1.1097244381,0.7236550417,0.0157478586,-0.2004192408,0.0002479951,0.0401678721
21269,nD,1,low,Ac,2,0,0,1,0.418,ppn8,1.5027295091,0.7305065413,0.4087529296,-0.1935677412,0.1670789575,0.0374684704
21270,nD,1,low,Ac,2,0,0,1,0.503,ppn8,0.9975269836,0.6546550841,-0.0964495959,-0.2694191984,0.0093025245,0.0725867045
21271,nD,1,low,Ac,2,0,0,1,0.71,ppn8,0.7338550697,0.7587992823,-0.3601215098,-0.1652750002,0.1296875018,0.0273158257
21272,nD,1,low,Ac,2,0,0,1,0.47,ppn8,1.0929188373,0.5795206444,-0.0010577422,-0.3445536381,1.11881849714E-06,0.1187172095
21273,nD,1,low,Ac,2,0,0,1,0.473,ppn8,1.0552550325,0.7000006123,-0.038721547,-0.2240736702,0.0014993582,0.0502090097
21274,D,1,low,Ac,1,1,1,1,0.508,ppn8,0.7895801255,0.7870039355,-0.304396454,-0.137070347,0.0926572012,0.01878828
21275,D,1,low,Ac,1,1,0,0,0.481,ppn8,0.9369471717,0.7461207716,-0.1570294078,-0.1779535109,0.0246582349,0.0316674521
21276,nD,1,low,Ac,2,0,0,1,0.432,ppn8,1.1732052518,0.6689929213,0.0792286723,-0.2550813612,0.0062771825,0.0650665008
21277,D,1,low,Ac,1,1,1,1,0.481,ppn8,0.8211965354,0.7494444754,-0.2727800441,-0.1746298071,0.0744089524,0.0304955695
21278,D,1,low,Ac,1,1,1,1,0.489,ppn8,0.7768055653,0.6756714827,-0.3171710142,-0.2484027998,0.1005974522,0.061703951
21279,nD,1,low,Ac,2,0,0,1,1.045,ppn8,1.5558079551,0.7499545313,0.4618313756,-0.1741197512,0.2132882195,0.0303176878
21280,nD,1,low,Ac,2,0,0,1,0.641,ppn8,0.8835002709,0.6505584186,-0.2104763086,-0.2735158639,0.0443002765,0.0748109278
21281,nD,1,low,Ac,2,0,0,1,0.44,ppn8,0.8063933594,0.7087744334,-0.2875832201,-0.2152998491,0.0827041085,0.046354025
21282,D,1,low,Ac,1,1,0,0,0.499,ppn8,0.8397375414,0.7378734738,-0.2542390381,-0.1862008087,0.0646374885,0.0346707412
21283,D,1,low,Ac,1,1,0,0,0.569,ppn8,1.1672281181,0.6778352883,0.0732515386,-0.2462389942,0.0053657879,0.0606336423
21284,D,1,low,Ac,1,1,1,1,1.031,ppn8,1.4946594276,0.768480963,0.4006828481,-0.1555933195,0.1605467448,0.0242092811
21285,D,1,low,Ac,1,1,1,1,0.429,ppn8,0.7450978778,0.7298964946,-0.3488787017,-0.1941777879,0.1217163485,0.0377050133
21286,nD,1,low,Ac,2,0,0,1,0.416,ppn8,0.9043822783,0.6548554115,-0.1895943012,-0.269218871,0.035945999,0.0724788005
21287,D,1,low,Ac,1,1,1,1,0.459,ppn8,0.974648361,0.7661465406,-0.1193282185,-0.1579277419,0.0142392237,0.0249411717
21288,D,1,low,Ac,1,1,1,1,0.395,ppn8,1.1677547782,0.6393604226,0.0737781987,-0.2847138599,0.0054432226,0.081061982
21289,nD,1,low,Ac,2,0,0,1,0.431,ppn8,1.2318075969,0.7198119158,0.1378310174,-0.2042623667,0.0189973894,0.0417231145
21290,D,1,low,Ac,1,1,1,1,0.515,ppn8,0.9718973928,0.6798087482,-0.1220791867,-0.2442655343,0.0149033278,0.0596656513
21291,nD,1,low,Ac,2,0,0,1,0.293,ppn8,0.945212587,0.7755612795,-0.1487639925,-0.148513003,0.0221307255,0.0220561121
21292,nD,1,low,Ac,2,0,0,1,0.428,ppn8,1.2335230239,0.7024500229,0.1395464444,-0.2216242596,0.0194732102,0.0491173125
21293,nD,1,low,Ac,2,0,0,1,0.529,ppn8,1.2825748449,0.7563950939,0.1885982654,-0.1676791886,0.0355693057,0.0281163103
21294,D,1,low,Ac,1,1,1,1,0.506,ppn8,0.8047155892,0.6787081312,-0.2892609903,-0.2453661513,0.0836719205,0.0602045482
21295,D,1,low,Ac,1,1,1,1,0.464,ppn8,1.1998661738,0.6371140385,0.1058895943,-0.286960244,0.0112126062,0.0823461817
21296,nD,1,low,Ac,2,0,0,1,0.468,ppn8,1.1706556628,0.7323940077,0.0766790833,-0.1916802748,0.0058796818,0.0367413278
21297,nD,1,low,Ac,2,0,0,1,0.46,ppn8,0.8686041066,0.6933557236,-0.2253724729,-0.2307185589,0.0507927515,0.0532310534
21298,D,1,low,Ac,1,1,1,1,0.47,ppn8,0.9826056242,0.7232410809,-0.1113709553,-0.2008332016,0.0124034897,0.0403339749
21299,nD,1,low,Ac,2,0,0,1,0.457,ppn8,1.0056829546,0.7474465699,-0.0882936249,-0.1766277126,0.0077957642,0.0311973489
21300,nD,1,low,Ac,2,0,0,1,0.449,ppn8,1.0216161158,0.67941461,-0.0723604637,-0.2446596725,0.0052360367,0.0598583554
21301,D,1,low,Ac,1,1,1,1,0.655,ppn8,1.0827436757,0.7072859771,-0.0112329038,-0.2167883054,0.0001261781,0.0469971694
21302,D,1,low,Ac,1,1,0,0,0.702,ppn8,1.366888874,0.6086744119,0.2729122945,-0.3153998706,0.0744811205,0.0994770784
21303,nD,1,low,Ac,2,0,0,1,0.488,ppn8,1.1710968948,0.7060830572,0.0771203153,-0.2179912253,0.005947543,0.0475201743
21304,D,1,low,Ac,1,1,1,1,0.483,ppn8,0.7472787066,0.6689797608,-0.3466978729,-0.2550945217,0.1201994151,0.065073215
21305,D,1,low,Ac,1,1,1,1,0.472,ppn8,0.9105955516,0.6784966071,-0.1833810279,-0.2455776754,0.0336286014,0.0603083947
21306,nD,1,low,Ac,2,0,0,1,0.426,ppn8,0.7406623179,0.6761186849,-0.3533142616,-0.2479555976,0.1248309674,0.0614819784
21307,nD,1,low,Ac,2,0,0,1,0.544,ppn8,0.8506654144,0.6335043272,-0.2433111651,-0.2905699553,0.059200323,0.0844308989
21308,D,1,low,Ac,1,1,1,1,0.945,ppn8,0.8410966643,0.6202630012,-0.2528799152,-0.3038112813,0.0639482515,0.0923012947
21309,D,1,low,Ac,1,1,1,1,0.519,ppn8,1.0382846984,0.6251477188,-0.0556918811,-0.2989265637,0.0031015856,0.0893570905
21310,nD,1,low,Ac,2,0,0,1,0.485,ppn8,0.728989457,0.6628250119,-0.3649871225,-0.2612492706,0.1332155996,0.0682511814
21311,nD,1,low,Ac,2,0,0,1,0.727,ppn8,0.9717454632,0.6649211231,-0.1222311163,-0.2591531594,0.0149404458,0.06716036
21312,D,1,low,Ac,1,1,0,0,0.853,ppn8,1.1606394579,0.5043608076,0.0666628784,-0.4197134749,0.0044439394,0.176159401
21313,D,1,low,Ac,1,1,1,1,0.713,ppn8,0.808490573,0.7220951967,-0.2854860065,-0.2019790858,0.0815022599,0.0407955511
21314,D,1,low,Ac,1,1,1,1,0.721,ppn8,0.788046216,0.6558874435,-0.3059303635,-0.268186839,0.0935933873,0.0719241806
21315,D,1,low,Ac,1,1,1,1,0.782,ppn8,1.011574453,0.7861788311,-0.0824021265,-0.1378954514,0.0067901104,0.0190151555
21316,nD,1,low,Ac,2,0,0,1,0.605,ppn8,0.9708583927,0.573940425,-0.1231181868,-0.3501338575,0.0151580879,0.1225937182
21317,nD,1,low,Ac,2,0,0,1,0.381,ppn8,1.2184349518,0.6863270362,0.1244583723,-0.2377472463,0.0154898864,0.0565237531
21318,nD,1,low,Ac,2,0,0,1,0.421,ppn8,0.9061236447,0.6697041604,-0.1878529348,-0.2543701221,0.0352887251,0.064704159
21319,D,1,low,Ac,1,1,0,0,0.862,ppn8,1.0966688988,0.5804055886,0.0026923193,-0.3436686939,7.24858337738E-06,0.1181081712
21320,nD,1,low,Ac,2,0,0,1,0.775,ppn8,1.1984652614,0.7677764873,0.1044886819,-0.1562977952,0.0109178847,0.0244290008
21321,nD,1,low,Ac,2,0,0,1,0.544,ppn8,0.7124142855,0.6242476794,-0.381562294,-0.2998266031,0.1455897842,0.0898959919
21322,D,1,low,Ac,1,1,1,1,0.648,ppn8,0.9683364441,0.664741717,-0.1256401354,-0.2593325655,0.0157854436,0.0672533795
21323,nD,1,low,Ac,2,0,0,1,0.624,ppn8,0.7874434644,0.6273014387,-0.3065331151,-0.2967728438,0.0939625506,0.0880741208
21324,nD,1,low,Ac,2,0,0,1,0.481,ppn8,0.8163888766,0.7186178307,-0.2775877029,-0.2054564518,0.0770549328,0.0422123536
21325,D,1,low,Ac,1,1,1,1,0.55,ppn8,1.2539335201,0.7302124466,0.1599569406,-0.1938618359,0.0255862229,0.0375824114
21326,D,1,low,Ac,1,1,1,1,1.093,ppn8,0.7854773458,0.7472017212,-0.3084992337,-0.1768725613,0.0951717772,0.031283903
21327,D,1,low,Ac,1,1,0,0,0.467,ppn8,1.1493448858,0.7593750201,0.0553683063,-0.1646992624,0.0030656493,0.027125847
21328,nD,1,low,Ac,2,0,0,1,0.494,ppn8,1.3208308639,0.7293843506,0.2268542844,-0.1946899319,0.0514628664,0.0379041696
21329,D,1,low,Ac,1,1,1,1,0.507,ppn8,1.0021469785,0.6857126725,-0.091829601,-0.23836161,0.0084326756,0.0568162571
21330,nD,1,low,Ac,2,0,0,1,0.441,ppn8,0.7428070129,0.7299503952,-0.3511695666,-0.1941238873,0.1233200645,0.0376840836
21331,nD,1,low,Ac,2,0,0,1,0.507,ppn8,0.676818939,0.6915748553,-0.4171576405,-0.2324994272,0.174020497,0.0540559837
21332,nD,1,low,Ac,2,0,0,1,0.54,ppn8,1.0927610994,0.7136945464,-0.0012154801,-0.2103797361,1.47739179936E-06,0.0442596334
21333,nD,1,low,Ac,2,0,0,1,0.972,ppn8,1.3257510272,0.7522385794,0.2317744477,-0.1718357031,0.0537193946,0.0295275089
21334,D,1,low,Ac,1,1,1,1,0.517,ppn8,1.1722916546,0.774170485,0.0783150751,-0.1499037975,0.006133251,0.0224711485
21335,D,1,low,Ac,1,1,1,1,0.485,ppn8,0.7333765121,0.620904548,-0.3606000674,-0.3031697345,0.1300324086,0.0919118879
21336,nD,1,low,Ac,2,0,0,1,0.569,ppn8,0.9834245257,0.5905101568,-0.1105520538,-0.3335641257,0.0122217566,0.111265026
21337,D,1,low,Ac,1,1,1,1,0.574,ppn8,1.088206219,0.581131923,-0.0057703605,-0.3429423595,3.3297059948E-05,0.117609462
21338,D,1,low,Ac,1,1,1,1,0.537,ppn8,1.0139710969,0.7354057415,-0.0800054826,-0.188668541,0.0064008772,0.0355958184
21339,nD,1,low,Ac,2,0,0,1,0.645,ppn8,0.9745428503,0.7252464155,-0.1194337292,-0.198827867,0.0142644157,0.0395325207
