,dier,Sc,lmh,SpAc,stimulus,stimulus_recoded_01,resp,correct,rt,subj_idx,CE,SC,CE_c,SC_c,CE_squared,SC_squared
186,nD,2,med,Sp,2,0,0,1,0.373,ppn11,0.2139874225,1.0252585108,0.0168808076,0.1200724197,0.0002849617,0.014417386
187,nD,2,med,Sp,2,0,0,1,0.257,ppn11,0.2050691712,0.8273214744,0.0079625563,-0.0778646167,6.34023028044E-05,0.0060628985
188,D,2,med,Sp,1,1,0,0,0.312,ppn11,0.1564785748,0.9367155514,-0.0406280401,0.0315294603,0.0016506376,0.0009941069
189,D,2,med,Sp,1,1,1,1,0.398,ppn11,0.1745461811,0.8701497786,-0.0225604338,-0.0350363125,0.0005089732,0.0012275432
190,nD,2,med,Sp,2,0,0,1,0.663,ppn11,0.200893106,0.8116221661,0.0037864911,-0.093563925,1.43375148379E-05,0.0087542081
191,D,2,med,Sp,1,1,1,1,0.51,ppn11,0.2110748844,0.8585817209,0.0139682695,-0.0466043702,0.0001951126,0.0021719673
192,nD,2,med,Sp,2,0,0,1,0.416,ppn11,0.167873229,1.1155641581,-0.0292333859,0.210378067,0.0008545909,0.0442589311
193,D,2,med,Sp,1,1,0,0,0.458,ppn11,0.2050927139,0.8271218443,0.007986099,-0.0780642468,6.37777772115E-05,0.0060940266
194,D,2,med,Sp,1,1,1,1,0.551,ppn11,0.185845878,0.9283376439,-0.0112607369,0.0231515528,0.0001268042,0.0005359944
195,D,2,med,Sp,1,1,1,1,0.496,ppn11,0.1977910078,0.980667436,0.0006843929,0.0754813449,4.68393639315E-07,0.0056974334
196,nD,2,med,Sp,2,0,0,1,0.478,ppn11,0.193278932,0.9878352044,-0.0038276829,0.0826491133,1.46511563956E-05,0.0068308759
197,nD,2,med,Sp,2,0,0,1,0.371,ppn11,0.1866890738,0.7136945464,-0.0104175411,-0.1914915447,0.0001085252,0.0366690117
198,nD,2,med,Sp,2,0,0,1,0.275,ppn11,0.1713426473,0.8114199558,-0.0257639676,-0.0937661353,0.000663782,0.0087920881
199,nD,2,med,Sp,2,0,0,1,0.407,ppn11,0.1878253698,0.9227595327,-0.0092812451,0.0175734416,8.61415106369E-05,0.0003088258
200,D,2,med,Sp,1,1,0,0,0.304,ppn11,0.1999266486,0.7123201288,0.0028200337,-0.1928659623,7.95259005984E-06,0.0371972794
201,D,2,med,Sp,1,1,1,1,0.371,ppn11,0.2229027639,0.7733349689,0.025796149,-0.1318511222,0.0006654413,0.0173847184
202,nD,2,med,Sp,2,0,0,1,0.325,ppn11,0.1872936644,0.8398254314,-0.0098129505,-0.0653606597,9.6294E-05,0.0042720158
203,nD,2,med,Sp,2,0,0,1,0.288,ppn11,0.1728264106,0.8785499542,-0.0242802043,-0.0266361369,0.0005895283,0.0007094838
204,nD,2,med,Sp,2,0,0,1,0.379,ppn11,0.189644914,0.8081525006,-0.0074617009,-0.0970335905,5.5677E-05,0.0094155177
205,nD,2,med,Sp,2,0,0,1,0.399,ppn11,0.1770520654,1.0292158241,-0.0200545495,0.124029733,0.000402185,0.0153833747
206,nD,2,med,Sp,2,0,0,1,0.457,ppn11,0.1749841683,0.8251769104,-0.0221224466,-0.0800091807,0.0004894026,0.006401469
207,nD,2,med,Sp,2,0,0,1,0.38,ppn11,0.1575942669,0.9688044276,-0.039512348,0.0636183365,0.0015612256,0.0040472927
208,D,2,med,Sp,1,1,0,0,0.493,ppn11,0.1974875926,0.8748462513,0.0003809777,-0.0303398398,1.45144006642E-07,0.0009205059
209,D,2,med,Sp,1,1,0,0,0.315,ppn11,0.2221268924,1.0352596937,0.0250202775,0.1300736026,0.0006260143,0.0169191421
210,D,2,med,Sp,1,1,1,1,0.461,ppn11,0.1994327412,0.8079632521,0.0023261263,-0.097222839,5.41086355588E-06,0.0094522804
211,nD,2,med,Sp,2,0,0,1,0.416,ppn11,0.1827756057,1.1020252486,-0.0143310092,0.1968391575,0.0002053778,0.0387456539
212,D,2,med,Sp,1,1,1,1,0.504,ppn11,0.1660405227,0.6798087482,-0.0310660922,-0.2253773429,0.0009651021,0.0507949467
213,D,2,med,Sp,1,1,1,1,0.436,ppn11,0.1569354902,0.9746522322,-0.0401711247,0.0694661411,0.0016137193,0.0048255448
214,nD,2,med,Sp,2,0,0,1,0.505,ppn11,0.1815179034,0.986085023,-0.0155887115,0.0808989319,0.0002430079,0.0065446372
215,nD,2,med,Sp,2,0,0,1,0.443,ppn11,0.2194707875,0.9839455863,0.0223641726,0.0787594952,0.0005001562,0.0062030581
216,nD,2,med,Sp,2,0,0,1,0.466,ppn11,0.1790577097,0.9256202034,-0.0180489052,0.0204341123,0.000325763,0.0004175529
217,nD,2,med,Sp,2,0,0,1,0.423,ppn11,0.2133708812,1.116794619,0.0162642663,0.2116085279,0.0002645264,0.0447781691
218,nD,2,med,Sp,2,0,0,1,0.365,ppn11,0.2029143162,1.0545064858,0.0058077013,0.1493203947,3.37293943709E-05,0.0222965803
219,D,2,med,Sp,1,1,0,0,0.435,ppn11,0.1755808977,1.112422895,-0.0215257172,0.2072368039,0.0004633565,0.0429470929
220,nD,2,med,Sp,2,0,0,1,0.452,ppn11,0.1670194161,0.9060029024,-0.0300871988,0.0008168113,0.0009052395,6.67180645316E-07
221,nD,2,med,Sp,2,0,0,1,0.951,ppn11,0.1650574011,0.7898328246,-0.0320492138,-0.1153532665,0.0010271521,0.0133063761
222,D,2,med,Sp,1,1,1,1,0.528,ppn11,0.1917532985,0.8388827445,-0.0053533164,-0.0663033466,2.8658E-05,0.0043961338
223,nD,2,med,Sp,2,0,0,1,0.391,ppn11,0.1593003234,1.1031143477,-0.0378062915,0.1979282566,0.0014293157,0.0391755947
224,nD,2,med,Sp,2,0,0,1,0.221,ppn11,0.1990675232,0.8715696104,0.0019609083,-0.0336164807,3.84516135455E-06,0.0011300678
225,nD,2,med,Sp,2,0,0,1,0.407,ppn11,0.2195798309,1.0184727961,0.022473216,0.113286705,0.0005050454,0.0128338775
226,nD,2,med,Sp,2,0,0,1,0.515,ppn11,0.1967244354,0.9868774513,-0.0003821795,0.0816913602,1.4606117148E-07,0.0066734783
227,D,2,med,Sp,1,1,1,1,0.285,ppn11,0.1547334752,1.0222148558,-0.0423731397,0.1170287647,0.001795483,0.0136957318
228,D,2,med,Sp,1,1,0,0,0.308,ppn11,0.2088879236,0.9125195145,0.0117813087,0.0073334234,0.0001387992,5.37790982744E-05
229,D,2,med,Sp,1,1,0,0,0.271,ppn11,0.2002762025,0.774170485,0.0031695876,-0.1310156061,1.00462855436E-05,0.0171650891
230,nD,2,med,Sp,2,0,0,1,0.613,ppn11,0.1571802748,1.0176128363,-0.0399263401,0.1124267452,0.0015941126,0.012639773
231,D,2,med,Sp,1,1,1,1,0.384,ppn11,0.2130186017,1.0305123987,0.0159119868,0.1253263076,0.0002531913,0.0157066834
232,D,2,med,Sp,1,1,1,1,0.474,ppn11,0.2200244073,0.9342611995,0.0229177924,0.0290751084,0.0005252252,0.0008453619
233,D,2,med,Sp,1,1,1,1,0.363,ppn11,0.2189564813,1.0215613014,0.0218498664,0.1163752103,0.0004774167,0.0135431896
234,D,2,med,Sp,1,1,1,1,0.378,ppn11,0.1742905508,0.9818335883,-0.0228160641,0.0766474972,0.0005205728,0.0058748388
235,D,2,med,Sp,1,1,1,1,0.483,ppn11,0.1732284623,0.7354057415,-0.0238781526,-0.1697803496,0.0005701662,0.0288253671
236,D,2,med,Sp,1,1,1,1,0.412,ppn11,0.1788490073,1.027609528,-0.0182576076,0.1224234369,0.0003333402,0.0149874979
237,nD,2,med,Sp,2,0,1,0,0.511,ppn11,0.22649345,0.7522385794,0.0293868351,-0.1529475117,0.0008635861,0.0233929413
238,nD,2,med,Sp,2,0,0,1,0.444,ppn11,0.1790914473,0.9180890626,-0.0180151676,0.0129029715,0.0003245463,0.0001664867
239,nD,2,med,Sp,2,0,0,1,0.302,ppn11,0.1745345497,0.67941461,-0.0225720652,-0.2257714811,0.0005094981,0.0509727617
240,D,2,med,Sp,1,1,0,0,0.519,ppn11,0.1678555007,0.7798642952,-0.0292511142,-0.1253217959,0.0008556277,0.0157055525
241,nD,2,med,Sp,2,0,0,1,0.43,ppn11,0.1644259599,0.7707787737,-0.032680655,-0.1344073174,0.0010680252,0.018065327
242,nD,2,med,Sp,2,0,0,1,0.49,ppn11,0.1853689403,0.9544813317,-0.0117376746,0.0492952406,0.000137773,0.0024300207
243,nD,2,med,Sp,2,0,0,1,0.331,ppn11,0.1786171673,0.9089172473,-0.0184894476,0.0037311562,0.0003418597,1.39215263399E-05
244,D,2,med,Sp,1,1,1,1,0.445,ppn11,0.1973994834,0.9401615126,0.0002928685,0.0349754215,8.5771957327E-08,0.0012232801
245,D,2,med,Sp,1,1,1,1,0.329,ppn11,0.1730411457,0.8112691523,-0.0240654692,-0.0939169388,0.0005791468,0.0088203914
246,D,2,med,Sp,1,1,1,1,0.669,ppn11,0.2227707958,0.8352466169,0.0256641809,-0.0699394742,0.0006586502,0.0048915301
247,D,2,med,Sp,1,1,0,0,1.125,ppn11,0.1566752842,0.8264496943,-0.0404313307,-0.0787363968,0.0016346925,0.0061994202
248,D,2,med,Sp,1,1,1,1,0.611,ppn11,0.1876623377,0.7687065363,-0.0094442772,-0.1364795548,8.91943718616E-05,0.0186266689
249,D,2,med,Sp,1,1,1,1,0.419,ppn11,0.1772042793,0.8233315852,-0.0199023356,-0.0818545059,0.000396103,0.0067001601
250,D,2,med,Sp,1,1,1,1,0.586,ppn11,0.1855609605,0.8673183608,-0.0115456544,-0.0378677303,0.0001333021,0.001433965
251,D,2,med,Sp,1,1,1,1,0.901,ppn11,0.189016576,0.8439917813,-0.0080900389,-0.0611943098,6.54487294302E-05,0.0037447436
252,nD,2,med,Sp,2,0,1,0,1.192,ppn11,0.1996785955,1.0826010285,0.0025719806,0.1774149374,6.6150841983E-06,0.03147606
253,D,2,med,Sp,1,1,0,0,0.219,ppn11,0.1708707737,1.0404873709,-0.0262358412,0.1353012798,0.0006883194,0.0183064363
254,D,2,med,Sp,1,1,1,1,0.536,ppn11,0.1693583771,0.8996787218,-0.0277482378,-0.0055073693,0.0007699647,3.0331116974E-05
255,D,2,med,Sp,1,1,0,0,0.426,ppn11,0.1699812087,1.1146728996,-0.0271254062,0.2094868085,0.0007357877,0.0438847229
256,D,2,med,Sp,1,1,1,1,0.401,ppn11,0.2115623805,0.8808898933,0.0144557656,-0.0242961978,0.0002089692,0.0005903052
257,D,2,med,Sp,1,1,1,1,0.359,ppn11,0.2047534105,0.8746117569,0.0076467956,-0.0305743342,5.8473482923E-05,0.0009347899
258,nD,2,med,Sp,2,0,0,1,0.643,ppn11,0.1582685029,0.849331243,-0.038838112,-0.0558548481,0.0015083989,0.0031197641
259,D,2,med,Sp,1,1,1,1,0.648,ppn11,0.1740069524,1.0160218859,-0.0230996625,0.1108357948,0.0005335944,0.0122845734
260,D,2,med,Sp,1,1,1,1,0.597,ppn11,0.1776175472,0.9048537371,-0.0194890677,-0.000332354,0.0003798238,1.10459203488E-07
261,D,2,med,Sp,1,1,1,1,0.487,ppn11,0.1631998886,0.7662172176,-0.0339067263,-0.1389688735,0.0011496661,0.0193123478
262,D,2,med,Sp,1,1,1,1,0.471,ppn11,0.1779764055,0.8991724713,-0.0191302094,-0.0060136198,0.0003659649,3.61636235001E-05
263,D,2,med,Sp,1,1,1,1,0.349,ppn11,0.1641008823,1.0031867767,-0.0330057326,0.0980006856,0.0010893784,0.0096041344
264,nD,2,med,Sp,2,0,1,0,0.325,ppn11,0.2233625505,0.8837771733,0.0262559356,-0.0214089178,0.0006893742,0.0004583418
265,D,2,med,Sp,1,1,1,1,0.426,ppn11,0.1571780062,1.0138270729,-0.0399286087,0.1086409818,0.0015942938,0.0118028629
266,D,2,med,Sp,1,1,0,0,0.224,ppn11,0.1885718146,0.8243263578,-0.0085348003,-0.0808597333,7.2842816189E-05,0.0065382965
267,nD,2,med,Sp,2,0,0,1,0.718,ppn11,0.189587118,0.7236550417,-0.0075194969,-0.1815310494,5.65428336539E-05,0.0329535219
268,D,2,med,Sp,1,1,1,1,0.559,ppn11,0.1566137998,0.8629343905,-0.0404928151,-0.0422517006,0.0016396681,0.0017852062
269,nD,2,med,Sp,2,0,1,0,0.404,ppn11,0.217151237,0.7268575452,0.0200446221,-0.1783285459,0.0004017869,0.0318010703
270,nD,2,med,Sp,2,0,0,1,0.601,ppn11,0.1746093473,0.9507847065,-0.0224972676,0.0455986154,0.000506127,0.0020792337
271,D,2,med,Sp,1,1,0,0,0.598,ppn11,0.2152490427,1.1059747999,0.0181424278,0.2007887088,0.0003291477,0.0403161056
272,D,2,med,Sp,1,1,1,1,0.451,ppn11,0.2098315293,0.7290584835,0.0127249144,-0.1761276076,0.0001619234,0.0310209342
273,nD,2,med,Sp,2,0,0,1,0.439,ppn11,0.17048101,0.8977883416,-0.0266256049,-0.0073977495,0.0007089228,5.47266981583E-05
274,nD,2,med,Sp,2,0,0,1,0.545,ppn11,0.160374323,0.8960188067,-0.0367322919,-0.0091672844,0.0013492613,8.40391038821E-05
275,D,2,med,Sp,1,1,1,1,0.461,ppn11,0.1649185554,0.9367347193,-0.0321880595,0.0315486282,0.0010360712,0.0009953159
276,D,2,med,Sp,1,1,1,1,0.368,ppn11,0.2081982312,0.9621306345,0.0110916163,0.0569445434,0.000123024,0.003242681
277,D,2,med,Sp,1,1,1,1,0.31,ppn11,0.1843639096,1.1099815696,-0.0127427053,0.2047954785,0.0001623765,0.041941188
278,nD,2,med,Sp,2,0,0,1,0.527,ppn11,0.2051685903,0.8825817913,0.0080619754,-0.0226042998,6.49954473236E-05,0.0005109544
279,nD,2,med,Sp,2,0,0,1,0.556,ppn11,0.2000720878,0.7060830572,0.0029654729,-0.1991030339,8.794E-06,0.0396420181
280,D,2,med,Sp,1,1,1,1,0.413,ppn11,0.1844754805,0.9056830728,-0.0126311344,0.0004969817,0.0001595456,2.47E-07
281,D,2,med,Sp,1,1,1,1,0.543,ppn11,0.1916615093,1.0508652853,-0.0054451056,0.1456791942,2.96491750131E-05,0.0212224276
282,nD,2,med,Sp,2,0,1,0,0.47,ppn11,0.1848145838,1.0221889301,-0.0122920311,0.117002839,0.000151094,0.0136896643
283,nD,2,med,Sp,2,0,0,1,0.719,ppn11,0.1810492368,0.9509399769,-0.0160573781,0.0457538858,0.0002578394,0.0020934181
284,D,2,med,Sp,1,1,1,1,0.499,ppn11,0.1832158148,0.9828748339,-0.0138908001,0.0776887428,0.0001929543,0.0060355408
285,D,2,med,Sp,1,1,1,1,0.379,ppn11,0.1943276111,0.9725234707,-0.0027790038,0.0673373796,7.72286212957E-06,0.0045343227
286,D,2,med,Sp,1,1,1,1,0.342,ppn11,0.2263517833,0.7449759872,0.0292451684,-0.1602101039,0.0008552799,0.0256672774
287,nD,2,med,Sp,2,0,1,0,0.445,ppn11,0.1632364474,0.9642365998,-0.0338701675,0.0590505087,0.0011471882,0.0034869626
288,nD,2,med,Sp,2,0,0,1,0.464,ppn11,0.2100739137,0.911251744,0.0129672988,0.0060656529,0.0001681508,3.67921446986E-05
289,nD,2,med,Sp,2,0,0,1,0.427,ppn11,0.1524259583,0.936042036,-0.0446806566,0.0308559449,0.0019963611,0.0009520893
290,D,2,med,Sp,1,1,0,0,0.533,ppn11,0.1724029332,0.8846950104,-0.0247036817,-0.0204910807,0.0006102719,0.0004198844
291,nD,2,med,Sp,2,0,0,1,0.336,ppn11,0.1936227058,0.8053470253,-0.0034839091,-0.0998390658,1.21376226285E-05,0.0099678391
292,nD,2,med,Sp,2,0,0,1,0.403,ppn11,0.1988217645,0.9322545453,0.0017151496,0.0270684542,2.94173814473E-06,0.0007327012
293,nD,2,med,Sp,2,0,0,1,0.322,ppn11,0.185637855,0.8532612191,-0.0114687599,-0.051924872,0.0001315325,0.0026961923
294,D,2,med,Sp,1,1,1,1,0.666,ppn11,0.2037114448,1.060447519,0.0066048299,0.1552614279,4.36237779862E-05,0.024106111
295,D,2,med,Sp,1,1,1,1,0.49,ppn11,0.2205422514,0.9657222447,0.0234356365,0.0605361536,0.0005492291,0.0036646259
296,D,2,med,Sp,1,1,0,0,0.194,ppn11,0.2235269572,0.8614136864,0.0264203423,-0.0437724047,0.0006980345,0.0019160234
297,nD,2,med,Sp,2,0,0,1,0.435,ppn11,0.1676100805,0.7893716687,-0.0294965344,-0.1158144224,0.0008700455,0.0134129804
298,nD,2,med,Sp,2,0,0,1,0.471,ppn11,0.2015655086,0.7614729787,0.0044588937,-0.1437131124,1.98817330132E-05,0.0206534587
299,nD,2,med,Sp,2,0,0,1,0.385,ppn11,0.2191171611,0.7563950939,0.0220105462,-0.1487909972,0.0004844641,0.0221387609
300,nD,2,med,Sp,2,0,0,1,0.479,ppn11,0.2104440024,0.7198119158,0.0133373875,-0.1853741753,0.0001778859,0.0343635849
301,D,2,med,Sp,1,1,1,1,0.487,ppn11,0.2110678249,0.9411121007,0.01396121,0.0359260096,0.0001949154,0.0012906782
302,nD,2,med,Sp,2,0,0,1,0.478,ppn11,0.1991295489,0.8745580368,0.002022934,-0.0306280543,4.09226196169E-06,0.0009380777
303,nD,2,med,Sp,2,0,0,1,0.313,ppn11,0.2238842982,0.8313624959,0.0267776833,-0.0738235952,0.0007170443,0.0054499232
304,nD,2,med,Sp,2,0,1,0,0.479,ppn11,0.2204680097,0.9503978571,0.0233613948,0.045211766,0.0005457548,0.0020441038
305,D,2,med,Sp,1,1,0,0,0.965,ppn11,0.184147602,0.9257421534,-0.0129590129,0.0205560623,0.000167936,0.0004225517
306,nD,2,med,Sp,2,0,1,0,0.283,ppn11,0.2095942415,0.9391119348,0.0124876266,0.0339258437,0.0001559408,0.0011509629
307,D,2,med,Sp,1,1,1,1,0.337,ppn11,0.1604538693,0.8421893424,-0.0366527456,-0.0629967487,0.0013434238,0.0039685904
308,D,2,med,Sp,1,1,1,1,0.357,ppn11,0.1754625158,0.7648824861,-0.0216440991,-0.140303605,0.000468467,0.0196851016
309,nD,2,med,Sp,2,0,0,1,0.407,ppn11,0.1636986272,0.9451051416,-0.0334079877,0.0399190505,0.0011160936,0.0015935306
310,D,2,med,Sp,1,1,1,1,0.37,ppn11,0.1955806744,0.9142856459,-0.0015259405,0.0090995548,2.32849441457E-06,8.28018969511E-05
311,nD,3,high,Sp,2,0,0,1,0.44,ppn11,0.2977042945,0.8382219106,0.1005976796,-0.0669641805,0.0101198931,0.0044842015
312,nD,3,high,Sp,2,0,1,0,0.277,ppn11,0.2567287401,0.7305065413,0.0596221252,-0.1746795498,0.0035547978,0.0305129451
313,D,3,high,Sp,1,1,1,1,0.659,ppn11,0.2616584711,0.8902107089,0.0645518562,-0.0149753822,0.0041669421,0.0002242621
314,nD,3,high,Sp,2,0,0,1,0.471,ppn11,0.2561626928,1.0497742749,0.0590560779,0.1445881838,0.0034876203,0.0209057429
315,nD,3,high,Sp,2,0,0,1,0.457,ppn11,0.3481644884,1.0075013072,0.1510578735,0.1023152161,0.0228184811,0.0104684034
316,nD,3,high,Sp,2,0,0,1,0.343,ppn11,0.3299086453,0.7334600919,0.1328020304,-0.1717259992,0.0176363793,0.0294898188
317,D,3,high,Sp,1,1,1,1,0.344,ppn11,0.2553500343,0.768480963,0.0582434194,-0.1367051281,0.0033922959,0.0186882921
318,D,3,high,Sp,1,1,1,1,0.463,ppn11,0.2755856739,1.0441234887,0.078479059,0.1389373976,0.0061589627,0.0193036004
319,D,3,high,Sp,1,1,1,1,0.419,ppn11,0.3183348272,0.8326865054,0.1212282123,-0.0724995857,0.0146962795,0.0052561899
320,nD,3,high,Sp,2,0,0,1,0.572,ppn11,0.2898073905,1.1093969364,0.0927007756,0.2042108453,0.0085934338,0.0417020693
321,D,3,high,Sp,1,1,1,1,0.442,ppn11,0.3112737676,1.0780737704,0.1141671527,0.1728876793,0.0130341388,0.0298901496
322,D,3,high,Sp,1,1,1,1,0.478,ppn11,0.2658767109,0.765329452,0.068770096,-0.1398566391,0.0047293261,0.0195598795
323,nD,3,high,Sp,2,0,0,1,0.353,ppn11,0.2607584628,0.8324134141,0.0636518479,-0.072772677,0.0040515577,0.0052958625
324,nD,3,high,Sp,2,0,0,1,0.594,ppn11,0.3653674052,1.0072285779,0.1682607903,0.1020424868,0.0283116936,0.0104126691
325,D,3,high,Sp,1,1,0,0,0.512,ppn11,0.3539675505,1.1113765972,0.1568609356,0.2061905061,0.0246053531,0.0425145248
326,D,3,high,Sp,1,1,0,0,0.538,ppn11,0.2547879103,1.0617483578,0.0576812954,0.1565622667,0.0033271318,0.0245117433
327,nD,3,high,Sp,2,0,0,1,0.417,ppn11,0.2581784292,0.9482619469,0.0610718143,0.0430758558,0.0037297665,0.0018555294
328,D,3,high,Sp,1,1,1,1,0.489,ppn11,0.3069952744,0.7268789653,0.1098886595,-0.1783071258,0.0120755175,0.0317934311
329,nD,3,high,Sp,2,0,0,1,0.502,ppn11,0.3266330126,1.0281238115,0.1295263977,0.1229377204,0.0167770877,0.0151136831
330,D,3,high,Sp,1,1,1,1,0.5,ppn11,0.2654450797,0.7958030489,0.0683384648,-0.1093830422,0.0046701458,0.0119646499
331,nD,3,high,Sp,2,0,0,1,0.409,ppn11,0.2982840848,1.045309717,0.1011774699,0.1401236259,0.0102368804,0.0196346305
332,nD,3,high,Sp,2,0,0,1,0.43,ppn11,0.2729600086,0.7727957496,0.0758533937,-0.1323903415,0.0057537373,0.0175272025
333,nD,3,high,Sp,2,0,0,1,0.325,ppn11,0.3041532697,0.7407406278,0.1070466548,-0.1644454633,0.0114589863,0.0270423104
334,nD,3,high,Sp,2,0,0,1,0.548,ppn11,0.2748611446,1.0884946684,0.0777545297,0.1833085773,0.0060457669,0.0336020345
335,D,3,high,Sp,1,1,1,1,0.555,ppn11,0.3065193376,0.8609788224,0.1094127227,-0.0442072687,0.0119711439,0.0019542826
336,D,3,high,Sp,1,1,1,1,0.494,ppn11,0.2674240004,0.9016324401,0.0703173855,-0.003553651,0.0049445347,1.26284356669E-05
337,D,3,high,Sp,1,1,1,1,0.517,ppn11,0.3246744686,1.1005710251,0.1275678537,0.195384934,0.0162735573,0.0381752724
338,D,3,high,Sp,1,1,1,1,0.48,ppn11,0.2651168588,0.7724512634,0.0680102439,-0.1327348277,0.0046253933,0.0176185345
339,nD,3,high,Sp,2,0,0,1,0.406,ppn11,0.3108001457,0.8066535108,0.1136935308,-0.0985325803,0.0129262189,0.0097086694
340,nD,3,high,Sp,2,0,0,1,0.427,ppn11,0.2709152683,0.905032669,0.0738086534,-0.0001534221,0.0054477173,2.35383510036E-08
341,nD,3,high,Sp,2,0,0,1,0.403,ppn11,0.2950747757,1.0740291842,0.0979681608,0.1688430931,0.0095977605,0.0285079901
342,nD,3,high,Sp,2,0,0,1,0.373,ppn11,0.3507980315,1.0992050129,0.1536914166,0.1940189218,0.0236210515,0.037643342
343,D,3,high,Sp,1,1,1,1,0.41,ppn11,0.3223759421,0.8975303183,0.1252693272,-0.0076557728,0.0156924043,5.8610857676E-05
344,nD,3,high,Sp,2,0,0,1,0.446,ppn11,0.3171672865,0.977925004,0.1200606716,0.0727389129,0.0144145649,0.0052909494
345,nD,3,high,Sp,2,0,0,1,0.41,ppn11,0.2778632671,1.0992947392,0.0807566522,0.1941086481,0.0065216369,0.0376781673
346,nD,3,high,Sp,2,0,0,1,0.432,ppn11,0.4791351254,1.0873617514,0.2820285105,0.1821756603,0.0795400807,0.0331879712
347,nD,3,high,Sp,2,0,0,1,0.508,ppn11,0.2629060122,0.7125490264,0.0657993973,-0.1926370647,0.0043295607,0.0371090387
348,D,3,high,Sp,1,1,1,1,0.455,ppn11,0.2695027481,1.1066043637,0.0723961332,0.2014182726,0.0052412001,0.0405693205
349,nD,3,high,Sp,2,0,0,1,0.455,ppn11,0.342581777,0.8998548379,0.1454751621,-0.0053312532,0.0211630228,2.84222610382E-05
350,nD,3,high,Sp,2,0,0,1,0.42,ppn11,0.2749224689,1.0428899449,0.077815854,0.1377038538,0.0060553071,0.0189623513
351,nD,3,high,Sp,2,0,0,1,0.454,ppn11,0.2719097851,0.9063631231,0.0748031702,0.001177032,0.0055955143,1.3854042505E-06
352,nD,3,high,Sp,2,0,0,1,0.319,ppn11,0.2746486678,1.0682793547,0.0775420529,0.1630932636,0.00601277,0.0265994126
353,nD,3,high,Sp,2,0,0,1,0.289,ppn11,0.364139459,1.0565723361,0.1670328441,0.151386245,0.027899971,0.0229177952
354,nD,3,high,Sp,2,0,0,1,0.358,ppn11,0.3803203974,1.0842858415,0.1832137825,0.1790997504,0.0335672901,0.0320767206
355,D,3,high,Sp,1,1,1,1,0.485,ppn11,0.3384909357,1.0306759128,0.1413843208,0.1254898217,0.0199895262,0.0157476953
356,D,3,high,Sp,1,1,0,0,0.389,ppn11,0.3663738477,1.0369662547,0.1692672328,0.1317801636,0.0286513961,0.0173660115
357,nD,3,high,Sp,2,0,0,1,0.398,ppn11,0.2778953785,1.0106061278,0.0807887636,0.1054200367,0.0065268243,0.0111133841
358,nD,3,high,Sp,2,0,0,1,0.319,ppn11,0.257448694,1.0113962548,0.0603420791,0.1062101637,0.0036411665,0.0112805989
359,D,3,high,Sp,1,1,1,1,0.516,ppn11,0.2919840165,0.8614631219,0.0948774016,-0.0437229692,0.0090017213,0.001911698
360,nD,3,high,Sp,2,0,0,1,0.393,ppn11,0.2748083016,0.7514923472,0.0777016867,-0.1536937439,0.0060375521,0.0236217669
361,D,3,high,Sp,1,1,1,1,0.45,ppn11,0.2529153746,1.1229789486,0.0558087597,0.2177928575,0.0031146177,0.0474337288
362,D,3,high,Sp,1,1,1,1,0.475,ppn11,0.3036607545,0.9880421488,0.1065541396,0.0828560577,0.0113537847,0.0068651263
363,D,3,high,Sp,1,1,0,0,0.498,ppn11,0.3425364972,0.7864381545,0.1454298823,-0.1187479366,0.0211498507,0.0141010725
364,nD,3,high,Sp,2,0,0,1,0.411,ppn11,0.3285080517,1.0560332947,0.1314014368,0.1508472036,0.0172663376,0.0227548788
365,D,3,high,Sp,1,1,1,1,0.475,ppn11,0.2659732846,0.9324576509,0.0688666697,0.0272715598,0.0047426182,0.000743738
366,D,3,high,Sp,1,1,0,0,0.322,ppn11,0.3796738375,1.0958232777,0.1825672226,0.1906371866,0.0333307908,0.0363425369
367,D,3,high,Sp,1,1,1,1,0.425,ppn11,0.3045162868,0.9452454556,0.1074096719,0.0400593645,0.0115368376,0.0016047527
368,nD,3,high,Sp,2,0,0,1,0.45,ppn11,0.2890394293,0.8059922236,0.0919328144,-0.0991938675,0.0084516424,0.0098394234
369,nD,3,high,Sp,2,0,0,1,0.432,ppn11,0.3079744621,0.9881353797,0.1108678472,0.0829492886,0.0122916795,0.0068805845
370,D,3,high,Sp,1,1,0,0,0.348,ppn11,0.3179015157,0.9510976598,0.1207949008,0.0459115687,0.0145914081,0.0021078721
371,D,3,high,Sp,1,1,0,0,0.236,ppn11,0.2672869906,1.0995987672,0.0701803757,0.1944126761,0.0049252851,0.0377962886
372,D,3,high,Sp,1,1,0,0,0.233,ppn11,0.3748774208,0.9793490128,0.1777708059,0.0741629217,0.0316024594,0.005500139
373,D,3,high,Sp,1,1,1,1,0.392,ppn11,0.2724330844,0.9360015701,0.0753264695,0.030815479,0.005674077,0.0009495937
374,D,3,high,Sp,1,1,1,1,0.433,ppn11,0.2567512846,0.7996342591,0.0596446697,-0.105551832,0.0035574866,0.0111411892
375,nD,3,high,Sp,2,0,0,1,0.454,ppn11,0.3324416896,0.8353541224,0.1353350747,-0.0698319687,0.0183155824,0.0048765039
376,nD,3,high,Sp,2,0,0,1,0.784,ppn11,0.3051274145,0.9766362347,0.1080207996,0.0714501436,0.0116684931,0.005105123
