Sc,lmh,SpAc,response,rt,subj_idx,CE,SC,CE_squared,SC_squared
1,low,Sp,1,0.391,ppn18,0.2229748745,0.5981318376,0.0470912349,0.1063364273
1,low,Sp,1,0.339,ppn18,0.2543906766,0.7181875083,0.0344434059,0.0424512438
1,low,Sp,0,0.297,ppn18,0.0332695772,0.6556153814,0.1654133876,0.072150861
1,low,Sp,0,0.383,ppn18,0.1958996283,0.6259843457,0.0595752396,0.0889471923
1,low,Sp,0,0.296,ppn18,0.2043784976,0.4686841271,0.0555080793,0.2075170354
1,low,Sp,1,0.369,ppn18,0.0798647824,0.618979855,0.1296829873,0.093174296
1,low,Sp,0,0.315,ppn18,0.1796813466,0.5882052887,0.0677554015,0.1129089133
1,low,Sp,1,0.263,ppn18,0.0915575072,0.5172507587,0.1213982503,0.1656276297
1,low,Sp,1,0.298,ppn18,0.031691072,0.6460747863,0.1666998684,0.0773672657
1,low,Sp,1,0.436,ppn18,0.1047284592,0.6550944993,0.1123936117,0.0724309596
1,low,Sp,1,0.325,ppn18,0.1965108787,0.6279456608,0.0592772247,0.0877811532
1,low,Sp,1,0.315,ppn18,0.2489856715,0.5507506675,0.0364788427,0.1394827069
1,low,Sp,1,0.408,ppn18,0.1785924935,0.6196350039,0.0683234411,0.0927747638
1,low,Sp,1,0.299,ppn18,0.1313552281,0.5912554277,0.0952492647,0.110868406
1,low,Sp,1,0.305,ppn18,0.2670300826,0.6824057163,0.0299116823,0.0584763263
1,low,Sp,1,0.315,ppn18,0.1919195264,0.5876509739,0.0615340105,0.1132817414
1,low,Sp,1,0.399,ppn18,0.1367835884,0.6695216458,0.0919280786,0.0648735462
1,low,Sp,0,0.381,ppn18,0.22481314,0.7216427857,0.046296788,0.0410393528
1,low,Sp,1,0.305,ppn18,0.1489715103,0.6121789992,0.0846859551,0.0973723973
1,low,Sp,1,0.405,ppn18,0.1784329617,0.6326140672,0.0684068658,0.0850366471
1,low,Sp,1,0.35,ppn18,0.1257272865,0.529002666,0.0987547831,0.1562003016
1,low,Sp,1,0.481,ppn18,0.1936336909,0.6582537458,0.0606865159,0.0707404444
1,low,Sp,1,0.343,ppn18,0.15782529,0.5317271466,0.079611294,0.1540541759
1,low,Sp,1,0.318,ppn18,0.1535660094,0.698784175,0.0820329878,0.0508233421
1,low,Sp,0,0.356,ppn18,0.0596296377,0.6480349633,0.1446664164,0.0762806626
1,low,Sp,1,0.272,ppn18,0.0680034596,0.7072392176,0.1383665645,0.0470826147
1,low,Sp,0,0.312,ppn18,0.2028920253,0.6459588318,0.0562107192,0.0774317845
1,low,Sp,1,0.322,ppn18,0.2190494044,0.6683402791,0.0488103387,0.0654767368
1,low,Sp,1,0.307,ppn18,0.1568774868,0.6529931321,0.0801470466,0.0735664573
1,low,Sp,1,0.403,ppn18,0.0561977585,0.5550280765,0.1472888274,0.1363060024
1,low,Sp,1,0.397,ppn18,0.1819632183,0.6387744552,0.0665726721,0.0814817306
1,low,Sp,1,0.328,ppn18,0.2391103182,0.4555041992,0.0403486387,0.2196987245
1,low,Sp,0,0.316,ppn18,0.1147875503,0.5529214564,0.105750145,0.1378659535
1,low,Sp,1,0.347,ppn18,0.2248350998,0.5462969542,0.0462873384,0.1428292332
1,low,Sp,1,0.424,ppn18,0.0214991408,0.3911729194,0.1751262497,0.2841439923
1,low,Sp,0,0.358,ppn18,0.0789794367,0.6049973784,0.1303214241,0.101905958
1,low,Sp,1,0.349,ppn18,0.148075965,0.6868509735,0.0852079797,0.0563461932
1,low,Sp,1,0.366,ppn18,0.2168642877,0.6847696229,0.0497806318,0.0573386403
2,med,Sp,1,0.516,ppn18,0.387102855,0.946458096,0.002795995,0.0004943326
2,med,Sp,1,0.249,ppn18,0.4896559889,0.8649120804,0.0024677015,0.0035179636
2,med,Sp,1,0.289,ppn18,0.3869504173,0.87502986,0.0028121392,0.002420113
2,med,Sp,1,0.282,ppn18,0.4067789088,0.9056830728,0.0011023141,0.0003437847
2,med,Sp,1,0.325,ppn18,0.3836952101,1.0160218859,0.0031679803,0.0084267592
2,med,Sp,1,0.345,ppn18,0.4034272479,0.9302784703,0.0013361054,3.66505030951E-05
2,med,Sp,1,0.275,ppn18,0.3309231011,0.8395884497,0.0118934124,0.0071632618
2,med,Sp,1,0.304,ppn18,0.3810920484,0.8785499542,0.0034677937,0.0020861645
2,med,Sp,1,0.362,ppn18,0.510899667,0.9752224621,0.0050295958,0.0026007917
2,med,Sp,1,0.42,ppn18,0.3314724168,0.7920466656,0.0117739008,0.0174709811
2,med,Sp,1,0.459,ppn18,0.4839455477,0.982419506,0.0019329673,0.0033866582
2,med,Sp,1,0.421,ppn18,0.3500382495,0.7923007816,0.0080895228,0.0174038686
2,med,Sp,1,0.346,ppn18,0.3411960985,1.0149247561,0.009758264,0.0082265357
2,med,Sp,1,0.528,ppn18,0.3870858858,0.8656842586,0.0027977899,0.0034269604
2,med,Sp,1,0.411,ppn18,0.5237216865,0.8981558825,0.007012666,0.000679573
2,med,Sp,1,0.38,ppn18,0.4863081866,0.987866067,0.0021462986,0.0040502485
2,med,Sp,1,0.341,ppn18,0.3361078926,0.9878344469,0.0107894197,0.0040462248
2,med,Sp,1,0.245,ppn18,0.3611854865,0.9631979882,0.0062085792,0.0015189324
2,med,Sp,1,0.287,ppn18,0.4925271061,0.8664151125,0.0027611958,0.0033419258
2,med,Sp,1,0.329,ppn18,0.3450441421,0.9388719697,0.0090128217,0.0002145482
2,med,Sp,1,0.294,ppn18,0.4315303712,0.911827158,7.1396633658E-05,0.0001536942
2,med,Sp,1,0.597,ppn18,0.4390919616,0.8745580368,7.88654954245E-07,0.002466758
2,med,Sp,1,0.274,ppn18,0.4576897861,0.8203290919,0.0003136357,0.0107942567
2,med,Sp,1,0.449,ppn18,0.3605131059,1.009084152,0.0063149911,0.0072011598
2,med,Sp,1,0.221,ppn18,0.4371069572,0.977594465,8.25451325121E-06,0.0028483527
2,med,Sp,1,0.364,ppn18,0.3848842398,0.8691848179,0.0030355454,0.0030293671
2,med,Sp,1,0.294,ppn18,0.5283627372,0.9323404895,0.007811504,6.58692141122E-05
2,med,Sp,1,0.306,ppn18,0.3538098922,0.8421893424,0.0074252916,0.0067297678
2,med,Sp,1,0.336,ppn18,0.5156599437,0.8633499313,0.0057274502,0.0037057137
2,med,Sp,1,0.337,ppn18,0.3924480794,0.8991724713,0.0022592858,0.0006276044
2,med,Sp,1,0.38,ppn18,0.4060559182,0.9257421534,0.001150845,2.30325848137E-06
2,med,Sp,1,0.453,ppn18,0.3454778974,0.7877297209,0.0089306519,0.0186308259
2,med,Sp,1,0.464,ppn18,0.3264731909,0.9276007874,0.0128838012,1.13992868831E-05
2,med,Sp,1,0.376,ppn18,0.43378855,0.9868774513,3.83343511847E-05,0.0039253918
2,med,Sp,1,0.359,ppn18,0.4828114735,1.0223691263,0.0018345331,0.0096323668
2,med,Sp,1,0.363,ppn18,0.3182116759,0.8039332266,0.0148275306,0.0144699915
2,med,Sp,1,0.318,ppn18,0.435146502,1.0138009733,2.33629356209E-05,0.0080239438
2,med,Sp,1,0.334,ppn18,0.344780112,0.9153143974,0.0090630233,0.00007939
2,med,Sp,1,0.398,ppn18,0.3241409959,0.9693918953,0.0134186804,0.0020400932
2,med,Sp,1,0.278,ppn18,0.3290294511,0.9000984439,0.0123100296,0.0005820668
2,med,Sp,1,0.328,ppn18,0.4936775894,0.8367840792,0.0028834285,0.007645828
2,med,Sp,1,0.34,ppn18,0.3460516664,0.9746522322,0.0088225364,0.0025429557
2,med,Sp,1,0.421,ppn18,0.4091724538,0.8673183608,0.0009491064,0.0032383092
2,med,Sp,1,0.379,ppn18,0.5179472189,0.9705312376,0.0060788835,0.0021443135
2,med,Sp,0,0.341,ppn18,0.359945635,0.9642365998,0.0064055034,0.0016009678
2,med,Sp,1,0.432,ppn18,0.3954957553,0.8966698298,0.0019788502,0.0007592601
2,med,Sp,1,0.296,ppn18,0.4075266509,1.0221889301,0.0010532214,0.0095970287
2,med,Sp,1,0.313,ppn18,0.3858500265,0.8251769104,0.0029300566,0.0098104259
2,med,Sp,1,0.349,ppn18,0.3274282873,0.9295902297,0.0126678935,0.000028791
2,med,Sp,1,0.675,ppn18,0.4695316329,0.8583946263,0.0008732976,0.0043335729
2,med,Sp,1,0.389,ppn18,0.3445012446,0.8112420852,0.0091161973,0.012765027
2,med,Sp,1,0.349,ppn18,0.4361404025,0.980667436,1.47426938165E-05,0.0031858045
2,med,Sp,1,0.356,ppn18,0.3682872956,0.9051612022,0.0051398473,0.0003634095
2,med,Sp,1,0.328,ppn18,0.4029872242,0.901445655,0.0013684672,0.000518876
2,med,Sp,1,0.321,ppn18,0.4414294108,0.8251186973,2.10072188719E-06,0.009821961
2,med,Sp,1,0.308,ppn18,0.3609647675,0.945181927,0.0062434108,0.0004392136
2,med,Sp,1,0.676,ppn18,0.3815655513,0.8112691523,0.0034122506,0.0127589116
2,med,Sp,1,0.365,ppn18,0.4393867845,0.9072249661,3.51933189834E-07,0.0002889843
2,med,Sp,1,0.429,ppn18,0.4614067688,0.9569269401,0.0004591054,0.0010694493
2,med,Sp,0,0.341,ppn18,0.4522410791,0.8193623606,0.0001503335,0.0109960692
2,med,Sp,1,0.278,ppn18,0.336753837,0.8882585293,0.0106556457,0.0012935514
2,med,Sp,1,0.309,ppn18,0.319974415,0.915687433,0.0144013462,7.28815881215E-05
2,med,Sp,0,0.33,ppn18,0.3227143873,0.8440767638,0.0137512296,0.0064236603
2,med,Sp,1,0.347,ppn18,0.3636547787,0.9367347193,0.0058255431,0.0001565055
2,med,Sp,1,0.325,ppn18,0.3232163803,0.8012729418,0.0136337485,0.0151170867
2,med,Sp,1,0.401,ppn18,0.514569148,0.8598799833,0.0055635374,0.0041402174
2,med,Sp,1,0.352,ppn18,0.3299407398,0.7937684997,0.0121086441,0.0170187692
2,med,Sp,1,0.363,ppn18,0.5269072837,0.9381781427,0.0075563485,0.000194704
2,med,Sp,0,0.385,ppn18,0.361851763,1.0031867767,0.0061040252,0.0062350404
2,med,Sp,1,0.34,ppn18,0.4861444794,0.9375237569,0.0021311569,0.0001768701
2,med,Sp,1,0.43,ppn18,0.4141656049,0.9231390436,0.0006663842,1.17822515251E-06
2,med,Sp,1,0.389,ppn18,0.3759203067,0.8977883416,0.0041036474,0.0006988707
2,med,Sp,1,0.324,ppn18,0.3303526531,0.9008977025,0.0120181605,0.0005441397
2,med,Sp,1,0.346,ppn18,0.5192269804,0.8923860641,0.0062800801,0.0010136863
2,med,Sp,1,0.36,ppn18,0.4201525195,0.9759790195,0.0003931299,0.0026785298
2,med,Sp,1,0.348,ppn18,0.3734448375,0.8992852458,0.0044269311,0.0006219666
2,med,Sp,1,0.355,ppn18,0.4087490385,0.9544813317,0.0009753745,0.0009154756
2,med,Sp,1,0.305,ppn18,0.3832169362,1.0224440188,0.0032220481,0.009647073
2,med,Sp,1,0.313,ppn18,0.3843205605,0.9818335883,0.0030979759,0.0033188065
2,med,Sp,1,0.34,ppn18,0.3834433572,0.8621348703,0.0031963947,0.0038551227
2,med,Sp,1,0.37,ppn18,0.435277069,0.9401615126,2.21177864096E-05,0.0002539882
2,med,Sp,1,0.362,ppn18,0.39490681,0.9183031486,0.0020315946,3.5062454533E-05
2,med,Sp,1,0.341,ppn18,0.4093420106,0.8585365064,0.0009386879,0.0043149131
2,med,Sp,1,0.307,ppn18,0.5180521663,0.9982484047,0.0060952594,0.0054795378
2,med,Sp,1,0.397,ppn18,0.5180176357,0.7881324688,0.0060898688,0.0185210422
2,med,Sp,0,0.273,ppn18,0.3907454974,0.8239102219,0.0024240386,0.0100629553
2,med,Sp,1,0.332,ppn18,0.4654165381,0.9435158242,0.0006470162,0.000372155
2,med,Sp,1,0.323,ppn18,0.4002572833,0.986085023,0.0015778961,0.0038267238
2,med,Sp,1,0.405,ppn18,0.3937426693,0.9464677339,0.002137893,0.0004947613
2,med,Sp,1,0.436,ppn18,0.4665704201,0.9676300122,0.0007070492,0.0018840381
2,med,Sp,1,0.384,ppn18,0.3526368837,0.8125680973,0.0076288242,0.0124671532
2,med,Sp,1,0.371,ppn18,0.462167203,0.9391119348,0.0004922709,0.0002216356
2,med,Sp,1,0.389,ppn18,0.4632249076,0.8991585138,0.0005403246,0.0006283039
2,med,Sp,1,0.345,ppn18,0.4040012745,0.9828748339,0.0012944704,0.0034398612
2,med,Sp,1,0.291,ppn18,0.339682049,0.9223742114,0.0100596838,3.42358419296E-06
2,med,Sp,0,0.402,ppn18,0.4047907848,1.0214424599,0.0012382826,0.0094513309
2,med,Sp,1,0.329,ppn18,0.3647190817,0.8977441837,0.0056642094,0.0007012074
2,med,Sp,1,0.335,ppn18,0.3291496507,0.8439644532,0.0122833717,0.0064416758
2,med,Sp,1,0.292,ppn18,0.4045758309,0.851864024,0.0012534569,0.0052360391
2,med,Sp,1,0.378,ppn18,0.4726222225,0.9739990777,0.0010655131,0.0024775081
2,med,Sp,1,0.352,ppn18,0.515937513,1.0058584605,0.0057695401,0.0066641028
2,med,Sp,1,0.271,ppn18,0.4429807053,0.8092487034,9.00408783183E-06,0.0132194348
2,med,Sp,1,0.339,ppn18,0.509839623,0.9290234797,0.0048803636,2.30301639116E-05
2,med,Sp,0,0.252,ppn18,0.4098007131,0.9283376439,0.0009107908,1.69179165306E-05
2,med,Sp,1,0.312,ppn18,0.4181778033,0.8053022643,0.0004753368,0.0141424992
2,med,Sp,1,0.368,ppn18,0.5239592197,0.8800999718,0.0070525053,0.0019469744
2,med,Sp,0,0.349,ppn18,0.4851663109,0.9342611995,0.0020418005,0.0001007352
2,med,Sp,0,0.352,ppn18,0.4354713549,0.8748462513,2.03280977029E-05,0.0024382119
2,med,Sp,1,0.292,ppn18,0.4384132796,0.9322545453,2.45468824067E-06,6.44815568248E-05
2,med,Sp,1,0.289,ppn18,0.4222960575,0.8032673123,0.0003127227,0.0146306423
2,med,Sp,1,0.323,ppn18,0.4493235727,0.8796180725,8.73019009631E-05,0.0019897338
2,med,Sp,1,0.384,ppn18,0.4408028451,1.0133584101,0.000000677,0.0079448531
2,med,Sp,1,0.302,ppn18,0.377820266,0.8112948254,0.0038638355,0.0127531124
2,med,Sp,1,0.305,ppn18,0.3970772992,0.8479069855,0.0018406438,0.0058243637
2,med,Sp,1,0.328,ppn18,0.339003314,0.9944863255,0.010196296,0.0049367235
2,med,Sp,1,0.406,ppn18,0.4654321046,0.8590056379,0.0006478084,0.0042535005
2,med,Sp,1,0.363,ppn18,0.4129931643,0.8348816075,0.0007282906,0.0079821532
2,med,Sp,1,0.361,ppn18,0.343103556,0.9289438395,0.0093850501,2.2272123768E-05
2,med,Sp,0,0.303,ppn18,0.3817489518,0.9872950045,0.0033908578,0.003977888
2,med,Sp,1,0.348,ppn18,0.3437660089,0.9418145177,0.0092571367,0.0003094086
2,med,Sp,1,0.314,ppn18,0.5273239376,0.9311017104,0.0076289592,0.000047296
2,med,Sp,1,0.312,ppn18,0.4841859947,1.0184727961,0.0019541678,0.0088827405
2,med,Sp,1,0.405,ppn18,0.3346801631,0.8920623877,0.0110880607,0.0010344018
2,med,Sp,1,0.41,ppn18,0.3938609956,0.9089172473,0.0021269648,0.0002343121
2,med,Sp,0,0.282,ppn18,0.3916567764,0.9048537371,0.0023351363,0.0003752266
2,med,Sp,1,0.346,ppn18,0.346586428,1.0146300917,0.0087223638,0.0081731702
2,med,Sp,1,0.25,ppn18,0.399223847,0.9509399769,0.001661066,0.0007137165
2,med,Sp,1,0.298,ppn18,0.3223853242,0.9205937235,0.0138285134,1.31825699578E-05
2,med,Sp,1,0.267,ppn18,0.5310479591,0.9392570837,0.0082933688,0.0002259784
2,med,Sp,0,0.247,ppn18,0.4590889211,0.9621306345,0.0003651499,0.0014368747
2,med,Sp,1,0.453,ppn18,0.4358136099,0.8256977012,0.000017359,0.0097075309
2,med,Sp,1,0.276,ppn18,0.4156752132,0.9564941155,0.0005907238,0.0010413278
2,med,Sp,1,0.357,ppn18,0.3498442785,0.9334913185,0.0081244526,8.58738435283E-05
2,med,Sp,1,0.3,ppn18,0.3988749249,0.9606896196,0.0016896292,0.0013297046
2,med,Sp,1,0.317,ppn18,0.3801582566,0.8845549268,0.0035786439,0.0015736754
2,med,Sp,1,0.334,ppn18,0.4912222534,0.8419675893,0.0026257661,0.0067662001
2,med,Sp,1,0.374,ppn18,0.4397605179,0.8109408991,4.81829595636E-08,0.0128331752
2,med,Sp,1,0.403,ppn18,0.376319023,0.9800380726,0.0040527231,0.0031151544
2,med,Sp,1,0.425,ppn18,0.3489910353,0.8671829195,0.0082789961,0.0032537424
2,med,Sp,1,0.312,ppn18,0.4325513314,0.9855449494,5.51854748156E-05,0.003760197
2,med,Sp,1,0.403,ppn18,0.5204845304,0.7900382695,0.0064809755,0.0180059456
2,med,Sp,1,0.501,ppn18,0.5225721621,0.8864776948,0.0068214613,0.0014248216
2,med,Sp,1,0.315,ppn18,0.3239799125,0.9701543385,0.0134560259,0.0021095497
2,med,Sp,1,0.305,ppn18,0.3465914304,1.0196009469,0.0087214294,0.0090966658
2,med,Sp,0,0.31,ppn18,0.428230272,0.9176524901,0.0001380567,4.31913719847E-05
2,med,Sp,1,0.44,ppn18,0.4699482083,0.9374898604,0.0008980921,0.0001759697
2,med,Sp,1,0.431,ppn18,0.390348403,0.9184860808,0.0024632978,3.29295054351E-05
2,med,Sp,1,0.314,ppn18,0.353634488,0.835365416,0.0074555516,0.0078959376
2,med,Sp,1,0.234,ppn18,0.4514928959,0.8746117569,0.0001325462,0.0024614247
2,med,Sp,1,0.299,ppn18,0.3418303985,1.01341631,0.009633349,0.0079551782
2,med,Sp,1,0.414,ppn18,0.4389551914,0.9024010199,1.05028200568E-06,0.0004762645
2,med,Sp,1,0.379,ppn18,0.4116134043,0.8422694998,0.0008046651,0.0067166228
2,med,Sp,1,0.227,ppn18,0.4753874653,0.9398330349,0.0012536869,0.0002436262
2,med,Sp,1,0.287,ppn18,0.3850235249,0.9759346529,0.0030202168,0.0026739395
2,med,Sp,1,0.356,ppn18,0.5082532541,0.9299505927,0.0046612339,3.27880871974E-05
2,med,Sp,1,0.39,ppn18,0.3216359457,0.8461124181,0.0140053209,0.006101498
2,med,Sp,1,0.362,ppn18,0.4261910193,0.9818740791,0.0001901367,0.0033234735
2,med,Sp,0,0.266,ppn18,0.4665070613,0.898220246,0.0007036837,0.0006762215
2,med,Sp,1,0.397,ppn18,0.3453423208,0.8606656571,0.0089562949,0.0040397271
2,med,Sp,1,0.37,ppn18,0.3475043067,0.9688044276,0.0085517583,0.0019873696
3,high,Sp,1,0.295,ppn18,0.8265263168,1.1805613032,0.1494180364,0.0657085544
3,high,Sp,1,0.329,ppn18,0.6049102347,1.2340775305,0.0272019744,0.0960088978
3,high,Sp,1,0.346,ppn18,0.6485097814,1.1526686851,0.0434846597,0.0521867437
3,high,Sp,1,0.35,ppn18,0.7709783981,1.1505949513,0.1095599236,0.0512435792
3,high,Sp,1,0.351,ppn18,0.9288181327,1.5473545587,0.2389626964,0.3882910646
3,high,Sp,1,0.297,ppn18,1.00559787,1.2417349556,0.3199235476,0.1008128866
3,high,Sp,1,0.355,ppn18,0.760769527,1.272375747,0.1029059052,0.1212092877
3,high,Sp,1,0.275,ppn18,0.828585071,1.2854259065,0.1510138825,0.1304664529
3,high,Sp,1,0.485,ppn18,0.643055927,1.1610761953,0.0412398224,0.0560987235
3,high,Sp,1,0.389,ppn18,0.7668625614,1.3226811006,0.1068521932,0.1587676591
3,high,Sp,1,0.367,ppn18,0.9676974645,1.4914403799,0.2784856969,0.3217338494
3,high,Sp,1,0.463,ppn18,0.7159256379,1.1005710251,0.0761459818,0.0310980954
3,high,Sp,1,0.404,ppn18,0.6200875646,1.1425956267,0.0324387262,0.0476859471
3,high,Sp,1,0.489,ppn18,0.693788317,1.3210156617,0.0644186496,0.1574432225
3,high,Sp,1,0.62,ppn18,0.752463987,1.4264272665,0.0976462271,0.2522076143
3,high,Sp,1,0.374,ppn18,0.7448801611,1.3273222104,0.0929640936,0.1624877606
3,high,Sp,1,0.303,ppn18,0.7578175866,1.1808651141,0.1010207162,0.0658644025
3,high,Sp,1,0.444,ppn18,0.6127042807,1.0992947392,0.0298336688,0.0306495871
3,high,Sp,1,0.271,ppn18,0.7730166484,1.109123642,0.1109133931,0.0341876911
3,high,Sp,1,0.349,ppn18,0.7317904496,1.2331193858,0.0851533244,0.0954160478
3,high,Sp,1,0.369,ppn18,0.6745861589,1.1685618323,0.0550400385,0.0597007298
3,high,Sp,1,0.354,ppn18,0.7636959933,1.3774406874,0.1047920287,0.2054049085
3,high,Sp,1,0.376,ppn18,0.7725473984,1.2194630478,0.1106010585,0.0871657975
3,high,Sp,0,0.227,ppn18,0.7235163358,1.4720017406,0.0803928401,0.3000599005
3,high,Sp,1,0.334,ppn18,1.0034730657,1.0945806903,0.317524408,0.0290212301
3,high,Sp,1,0.34,ppn18,0.5921518794,1.2346467377,0.0231562736,0.0963619629
3,high,Sp,1,0.397,ppn18,0.7586769646,1.3520997251,0.1015677399,0.1830772045
3,high,Sp,1,0.44,ppn18,0.6155384377,1.2296032536,0.0308207566,0.0932561805
3,high,Sp,1,0.401,ppn18,0.677125694,1.216255944,0.0562380688,0.0852823617
3,high,Sp,0,0.239,ppn18,0.7442707699,1.283350791,0.092592858,0.1289716897
3,high,Sp,1,0.371,ppn18,0.604510118,1.3899316824,0.0270701518,0.2168831756
3,high,Sp,1,0.326,ppn18,0.8284954307,1.4153870137,0.1509442212,0.2412406105
3,high,Sp,1,0.489,ppn18,0.6836406109,1.2319741325,0.0593704816,0.0947098336
3,high,Sp,1,0.301,ppn18,0.8870368067,1.4091310446,0.1998597669,0.2351343527
3,high,Sp,1,0.406,ppn18,0.6837555507,1.1424274764,0.0594265074,0.047612537
3,high,Sp,1,0.467,ppn18,0.6552870731,1.2154267975,0.0463571254,0.0847987755
3,high,Sp,1,0.346,ppn18,0.7230240008,1.1877213164,0.0801138928,0.0694305699
3,high,Sp,1,0.313,ppn18,0.9180582519,1.2526202952,0.2285587919,0.1078437954
3,high,Sp,1,0.328,ppn18,0.7262557596,1.190363286,0.0819537968,0.0708298511
3,high,Sp,1,0.335,ppn18,0.6705452201,1.08857239,0.0531603096,0.0270102275
3,high,Sp,0,0.281,ppn18,0.6394820975,1.1648776359,0.0398010773,0.0579139297
3,high,Sp,1,0.415,ppn18,0.6714156936,1.4842342353,0.0535624691,0.3136108987
3,high,Sp,1,0.334,ppn18,0.681704913,1.4349083195,0.0584309219,0.260797959
3,high,Sp,1,0.283,ppn18,0.6337793489,1.1240560334,0.0375581783,0.03993264
3,high,Sp,1,0.431,ppn18,0.651486752,1.3219216334,0.044735096,0.1581630064
3,high,Sp,1,0.462,ppn18,0.6436313378,1.1104082535,0.0414738576,0.0346643884
3,high,Sp,1,0.312,ppn18,0.6642691431,1.2210358738,0.0503056089,0.088096989
3,high,Sp,1,0.363,ppn18,1.1035172415,1.362570424,0.4402816389,0.1921471452
3,high,Sp,1,0.391,ppn18,0.6643906545,1.1247096971,0.050360131,0.0401943125
3,high,Sp,1,0.459,ppn18,0.5967617993,1.1434584705,0.024580525,0.0480635319
3,high,Sp,1,0.39,ppn18,0.6995494394,1.5222012074,0.0673762814,0.3575761373
3,high,Sp,1,0.387,ppn18,0.7324206516,1.3268652804,0.0855215206,0.1621195945
3,high,Sp,1,0.412,ppn18,0.7001917465,1.288092635,0.0677101405,0.1324000165
3,high,Sp,0,0.256,ppn18,0.5906698272,1.2985126385,0.0227074168,0.1400916073
3,high,Sp,1,0.284,ppn18,0.9553617163,1.2937718056,0.2656182887,0.1365652078
3,high,Sp,1,0.335,ppn18,0.8802291927,1.4647193162,0.1938193305,0.2921346416
3,high,Sp,1,0.309,ppn18,0.6174844617,1.2360581863,0.0315078254,0.0972402452
3,high,Sp,1,0.478,ppn18,0.6675233393,1.2920652011,0.0517759603,0.1353067781
3,high,Sp,1,0.298,ppn18,0.6488000838,1.3641206384,0.0436058173,0.1935086087
3,high,Sp,1,0.505,ppn18,0.9813793298,1.5174051497,0.2931132082,0.351863278
3,high,Sp,1,0.301,ppn18,0.8366508038,1.1691390837,0.1573477075,0.0599831512
3,high,Sp,1,0.297,ppn18,0.6116793042,1.1233599446,0.0294806428,0.0396549235
3,high,Sp,1,0.289,ppn18,0.6461092175,1.2767456428,0.0424892444,0.124271153
3,high,Sp,1,0.388,ppn18,0.6236582328,1.1211975547,0.0337376844,0.0387983825
3,high,Sp,1,0.366,ppn18,0.7169111912,1.2241621829,0.0766908713,0.089962611
3,high,Sp,1,0.417,ppn18,0.6787622271,1.1170656587,0.0570169405,0.0371877108
3,high,Sp,1,0.362,ppn18,0.7385533877,1.2775165891,0.0891460535,0.1248152971
3,high,Sp,1,0.328,ppn18,0.6814114658,1.1157474058,0.0582891411,0.0366810218
3,high,Sp,1,0.44,ppn18,0.7693885203,1.2640675767,0.1085099574,0.1154933138
3,high,Sp,1,0.369,ppn18,0.9956382956,1.2452831665,0.3087561147,0.1030786645
3,high,Sp,1,0.398,ppn18,0.8741695709,1.4603963209,0.1885205626,0.2874802168
3,high,Sp,1,0.344,ppn18,0.8694488568,1.5110348598,0.1844434783,0.3443463932
3,high,Sp,0,0.294,ppn18,1.0217032723,1.4580077447,0.3384019375,0.2849245476
3,high,Sp,1,0.36,ppn18,0.6880003439,1.3246560543,0.061514079,0.1603454262
3,high,Sp,1,0.322,ppn18,0.7273649148,1.3319026002,0.0825900754,0.1662014298
3,high,Sp,1,0.403,ppn18,0.67220392,1.1258501621,0.0539279378,0.0406529058
3,high,Sp,0,0.286,ppn18,0.9389576003,1.2665417736,0.2489786216,0.1171811128
3,high,Sp,1,0.289,ppn18,0.8656786682,1.1003559143,0.1812193356,0.0310222736
3,high,Sp,1,0.307,ppn18,0.6185651757,1.2152424189,0.0318926564,0.0846914266
3,high,Sp,1,0.371,ppn18,0.6872851642,1.4314611718,0.0611598323,0.2572890368
3,high,Sp,0,0.314,ppn18,0.8710004743,1.2831627924,0.1857786285,0.1288366946
3,high,Sp,1,0.299,ppn18,0.7122468877,1.2048699532,0.074129245,0.0787618679
3,high,Sp,1,0.32,ppn18,0.7805185468,1.1113765972,0.1159664855,0.0350259058
3,high,Sp,0,0.3,ppn18,0.7104913299,1.4214809453,0.0731763666,0.247263968
3,high,Sp,1,0.473,ppn18,0.8043105532,1.3873170499,0.1327367345,0.2144547057
3,high,Sp,0,0.619,ppn18,0.6997006478,1.159169766,0.0674548024,0.0551992759
3,high,Sp,0,0.291,ppn18,0.6758880073,1.2388339156,0.0556525766,0.0989790816
3,high,Sp,1,0.435,ppn18,0.682708572,1.301527783,0.058917148,0.142357764
3,high,Sp,1,0.316,ppn18,0.6963581499,1.3095705782,0.0657297434,0.1484915966
3,high,Sp,0,0.302,ppn18,0.6193573915,1.1332552771,0.0321762399,0.0436938639
3,high,Sp,1,0.346,ppn18,0.7254191656,1.2565046943,0.0814755035,0.1104101246
3,high,Sp,0,0.413,ppn18,0.7249199143,1.1062888141,0.081190741,0.0331474129
3,high,Sp,1,0.448,ppn18,0.7956172658,1.2170422353,0.1264778477,0.0857422235
3,high,Sp,0,0.348,ppn18,0.6857404868,1.2283123577,0.060398205,0.0924694225
3,high,Sp,1,0.374,ppn18,0.7455596466,1.2487013395,0.0933789057,0.1052852165
3,high,Sp,1,0.286,ppn18,0.6713189838,1.2102368729,0.0535177143,0.0818030749
3,high,Sp,1,0.353,ppn18,0.8034162331,1.3760259672,0.132085878,0.2041245618
3,high,Sp,1,0.359,ppn18,0.9244213103,1.2944784228,0.2346833598,0.1370879641
3,high,Sp,1,0.392,ppn18,0.750341417,1.1385156611,0.0963241942,0.0459206998
